Frame,Timestamp,HMD_x,HMD_y,HMD_z,HMD_rot_x,HMD_rot_y,HMD_rot_z,HandR_x,HandR_y,HandR_z,HandR_rot_x,HandR_rot_y,HandR_rot_z,HandL_x,HandL_y,HandL_z,HandL_rot_x,HandL_rot_y,HandL_rot_z,Velocity_HandR_x,Velocity_HandR_y,Velocity_HandR_z,Velocity_HandL_x,Velocity_HandL_y,Velocity_HandL_z,Distance,Zone,Status
6692,187.065,-5.4513,1.8686,5.2356,55.8315,258.6371,8.1475,-0.1311,0.8489,-0.6498,24.0172,116.7809,13.8603,-0.5648,1.1015,-0.8558,349.4246,42.8533,238.5147,-0.107,-0.2505,0.1756,-0.0724,-0.0325,-0.279,0.4234,Near,Stop
6693,187.0891,-5.4544,1.8642,5.2349,55.5582,257.9056,7.7031,-0.1328,0.8476,-0.6442,20.894,116.9826,14.7375,-0.571,1.0971,-0.8712,352.4664,41.4447,239.7786,-0.0733,-0.0543,0.2312,-0.2565,-0.1805,-0.6367,0.4227,Near,Stop
6694,187.1152,-5.4567,1.8591,5.2346,55.9384,257.3912,7.335,-0.1341,0.8493,-0.6405,18.8016,117.3473,15.9014,-0.5779,1.0929,-0.8887,354.4333,41.0988,240.8705,-0.0501,0.0659,0.1416,-0.2659,-0.16,-0.6712,0.4224,Near,Stop
6695,187.1433,-5.4596,1.8557,5.2339,56.2268,257.0072,7.1483,-0.1356,0.8507,-0.6379,19.3538,118.0827,16.583,-0.5834,1.0876,-0.9055,357.1824,40.2963,241.8615,-0.0534,0.0492,0.0926,-0.1933,-0.1921,-0.5963,0.4217,Near,Stop
6696,187.1718,-5.4613,1.8522,5.233,56.2261,256.7927,6.9839,-0.137,0.8505,-0.6356,16.7851,118.3921,18.2599,-0.5857,1.0855,-0.92,356.938,39.1549,240.0036,-0.0479,-0.0064,0.0806,-0.0831,-0.0721,-0.5102,0.4208,Near,Stop
6697,187.2021,-5.4619,1.8501,5.2327,56.4639,256.2022,6.5288,-0.1384,0.8495,-0.6329,14.8812,118.5747,19.0109,-0.5881,1.0842,-0.9319,358.1043,38.6132,239.4239,-0.0467,-0.0329,0.0907,-0.0799,-0.0415,-0.3938,0.4204,Near,Stop
6698,187.2293,-5.4622,1.8491,5.2321,56.8404,255.9557,6.3071,-0.139,0.8448,-0.6311,14.7986,119.27,18.2127,-0.5834,1.0888,-0.9398,356.2465,38.3134,236.2133,-0.0234,-0.1713,0.0644,0.1729,0.1658,-0.2898,0.4199,Near,Stop
6699,187.2583,-5.463,1.849,5.2314,56.8101,255.7516,6.1823,-0.1401,0.8382,-0.6299,16.4263,121.9422,17.55,-0.5777,1.0964,-0.9413,359.183,36.4332,235.5067,-0.0351,-0.2297,0.0417,0.1965,0.2625,-0.0514,0.4192,Near,Stop
6700,187.2942,-5.4635,1.8502,5.2303,56.3726,255.6696,6.1094,-0.1407,0.8294,-0.6279,15.7606,123.528,18.6363,-0.574,1.1002,-0.9406,3.7872,31.0178,237.1052,-0.0183,-0.2447,0.0542,0.1049,0.1077,0.0201,0.4181,Near,Stop
6701,187.3167,-5.4629,1.8511,5.2296,55.9476,255.4533,6.006,-0.1404,0.8232,-0.626,15.9395,126.0295,20.7704,-0.5741,1.0992,-0.9416,7.5322,27.2182,237.6112,0.0145,-0.2751,0.0851,-0.0038,-0.047,-0.0454,0.4174,Near,Stop
6702,187.3375,-5.4623,1.8527,5.2292,55.8468,255.297,5.9023,-0.1403,0.8174,-0.624,15.6953,127.7472,21.9347,-0.5741,1.0985,-0.9435,10.3654,24.5446,237.4315,0.0032,-0.2777,0.0966,-0.0022,-0.0323,-0.089,0.4169,Near,Stop
6703,187.362,-5.4614,1.8551,5.2288,55.6283,255.8074,6.1054,-0.1399,0.8148,-0.6243,14.2376,125.5353,18.8973,-0.5762,1.0965,-0.9461,9.2781,22.2604,239.2522,0.0166,-0.1064,-0.0117,-0.0863,-0.081,-0.1084,0.4166,Near,Stop
6704,187.3915,-5.4601,1.8564,5.2283,55.3903,256.2337,6.3797,-0.14,0.8144,-0.6243,13.9087,124.7637,17.1116,-0.5794,1.0931,-0.9498,8.2342,22.2052,238.9747,-0.0027,-0.013,-0.0003,-0.1096,-0.1167,-0.124,0.4161,Near,Stop
6705,187.4201,-5.4587,1.8582,5.2278,55.2573,256.1661,6.3357,-0.1397,0.8148,-0.6245,13.8396,124.2311,18.1927,-0.5818,1.0906,-0.9516,6.5792,23.8168,239.3242,0.0118,0.013,-0.008,-0.0814,-0.0859,-0.0647,0.4156,Near,Stop
6706,187.4496,-5.4571,1.8595,5.2272,55.0502,256.249,6.3762,-0.1388,0.8156,-0.6253,14.8125,123.8078,17.8099,-0.5829,1.0891,-0.952,4.2247,26.509,238.4021,0.0296,0.0275,-0.0245,-0.0376,-0.0527,-0.0137,0.4149,Near,Stop
6707,187.4768,-5.4547,1.8615,5.2268,54.9794,256.3049,6.4362,-0.1366,0.8173,-0.627,15.4431,122.8781,17.4802,-0.5833,1.0881,-0.9511,3.0524,28.2421,238.0501,0.0799,0.0611,-0.0641,-0.0143,-0.0347,0.0322,0.4146,Near,Stop
6708,187.5037,-5.4523,1.8649,5.2269,54.5348,256.8267,6.8981,-0.1344,0.8191,-0.6296,15.3417,121.3739,17.2659,-0.5834,1.0876,-0.9495,2.023,28.6443,238.3851,0.0828,0.0661,-0.0982,-0.0067,-0.0203,0.0623,0.4146,Near,Stop
6709,187.5358,-5.4489,1.869,5.227,54.354,257.6777,7.8324,-0.1328,0.8207,-0.6323,15.9669,121.1406,17.0114,-0.5838,1.0868,-0.9461,2.0548,29.2671,238.7514,0.051,0.0507,-0.0814,-0.0095,-0.0255,0.1044,0.4148,Near,Stop
6710,187.5641,-5.4447,1.8747,5.227,54.1971,258.6553,8.6395,-0.1313,0.8219,-0.6345,16.3624,120.8815,16.7856,-0.5841,1.0859,-0.9428,1.9646,29.6156,238.9148,0.0509,0.0422,-0.0792,-0.0135,-0.0318,0.1169,0.4148,Near,Stop
6711,187.5886,-5.4407,1.8825,5.2268,53.4787,259.9359,9.5978,-0.13,0.8231,-0.6366,16.6731,120.897,16.8744,-0.5842,1.0852,-0.9378,1.2831,30.4775,239.5422,0.0549,0.0485,-0.086,-0.0039,-0.0256,0.2044,0.4146,Near,Stop
6712,187.6171,-5.4355,1.891,5.2258,52.3789,261.3421,10.6281,-0.1284,0.824,-0.6389,18.7083,121.0335,15.579,-0.5841,1.0843,-0.9323,0.4892,31.1183,239.8799,0.0548,0.0331,-0.079,0.0046,-0.0338,0.1926,0.4136,Near,Move
6713,187.6432,-5.4293,1.9008,5.2236,51.2478,261.9637,11.2246,-0.1272,0.8252,-0.6412,21.9275,120.5469,14.3535,-0.584,1.0829,-0.9273,0.0996,31.1393,239.9674,0.0452,0.0458,-0.0883,0.0042,-0.0512,0.1902,0.4113,Near,Move
6714,187.672,-5.422,1.9105,5.22,50.0259,261.9225,11.4489,-0.1259,0.8285,-0.645,24.631,118.965,11.8538,-0.5836,1.0813,-0.9224,358.7789,31.6302,240.047,0.0464,0.1133,-0.1344,0.015,-0.0553,0.1727,0.4078,Near,Move
6715,187.7055,-5.4138,1.9203,5.2162,49.0974,261.403,11.5227,-0.1262,0.8397,-0.6528,26.8145,113.7938,5.8109,-0.5828,1.0797,-0.9172,357.1547,31.714,240.0713,-0.0099,0.3366,-0.2313,0.0241,-0.0493,0.1554,0.404,Near,Move
6716,187.7298,-5.4051,1.9305,5.2125,47.9198,260.5819,11.5811,-0.1264,0.849,-0.6593,28.529,109.9408,1.2232,-0.5821,1.0782,-0.9125,355.9549,31.8996,240.1373,-0.0056,0.3797,-0.2685,0.0271,-0.0613,0.193,0.4003,Near,Move
6717,187.754,-5.3962,1.9415,5.2076,46.4324,258.777,10.9552,-0.1285,0.8682,-0.6657,31.3628,107.3914,355.4159,-0.581,1.077,-0.9073,355.5222,32.0679,239.4115,-0.0891,0.7913,-0.2634,0.0435,-0.0505,0.2132,0.3954,Near,Move
6718,187.7808,-5.3865,1.9519,5.2033,44.8148,256.4606,9.8266,-0.1326,0.894,-0.6686,37.0476,99.2425,346.1009,-0.5806,1.0774,-0.9036,354.4963,31.8724,238.1161,-0.1519,0.9658,-0.1098,0.016,0.0168,0.137,0.3911,Near,Move
6719,187.811,-5.3769,1.9619,5.1992,42.9584,254.1063,8.988,-0.1406,0.9299,-0.6645,40.5774,89.5638,334.3435,-0.5803,1.078,-0.9005,353.2604,31.1626,237.9739,-0.2666,1.1868,0.1382,0.0104,0.0184,0.1031,0.387,Near,Move
6720,187.8378,-5.3667,1.9718,5.1955,40.9349,250.9661,7.7364,-0.1534,0.9663,-0.6602,36.3398,79.4339,322.2726,-0.5805,1.0777,-0.8983,351.7201,30.8045,237.3141,-0.4761,1.3597,0.1588,-0.0083,-0.011,0.0834,0.3832,Near,Move
6721,187.8691,-5.3562,1.9805,5.1922,39.3546,247.9893,6.4536,-0.1707,1.0164,-0.6522,37.3046,70.4406,314.8748,-0.5809,1.0778,-0.8969,349.9229,29.2644,237.1552,-0.5521,1.5999,0.2547,-0.011,0.0024,0.0446,0.38,Near,Move
6722,187.8978,-5.3452,1.9883,5.1896,37.9146,245.0445,5.2853,-0.1811,1.0495,-0.6486,36.7755,64.4771,309.1457,-0.5811,1.0778,-0.8953,348.491,28.3973,236.9601,-0.3635,1.1551,0.125,-0.0098,0.0004,0.0545,0.3773,Near,Move
6723,187.9249,-5.335,1.9958,5.1861,36.484,241.7983,4.079,-0.1971,1.0859,-0.6379,36.0611,58.7984,305.7245,-0.5812,1.0776,-0.894,347.621,27.5474,236.7709,-0.5892,1.3441,0.3969,-0.0002,-0.005,0.0501,0.3739,Near,Move
6724,187.9517,-5.3246,2.0033,5.1815,34.5703,236.9244,2.2804,-0.2191,1.1303,-0.6252,38.4064,56.1095,306.597,-0.5805,1.0776,-0.8932,345.7761,26.508,236.4874,-0.8232,1.6548,0.4743,0.0234,-0.0005,0.0285,0.3692,Near,Move
6725,187.9776,-5.3146,2.0107,5.178,32.7005,232.1548,1.3408,-0.2374,1.1709,-0.6128,40.6523,52.7334,306.4485,-0.5801,1.0773,-0.8929,345.8476,25.8005,235.9184,-0.7058,1.5645,0.476,0.018,-0.0109,0.0114,0.3658,Near,Move
6726,188.0056,-5.3042,2.0173,5.1763,30.8414,227.6307,0.7527,-0.255,1.2006,-0.5994,46.2861,44.9177,303.4876,-0.5798,1.0766,-0.8929,346.4206,26.1019,235.9757,-0.6264,1.0612,0.4792,0.0086,-0.0281,0.0013,0.364,Near,Move
6727,188.0368,-5.2936,2.0247,5.1748,28.9084,222.786,359.9452,-0.27,1.2317,-0.5897,50.9203,33.4253,297.0128,-0.5795,1.0756,-0.8928,346.4396,26.0836,235.9258,-0.4803,0.9974,0.3131,0.0089,-0.0301,0.0041,0.3626,Near,Move
6728,188.0645,-5.283,2.0318,5.1737,26.383,217.1596,358.9717,-0.2868,1.249,-0.5742,53.643,30.7073,298.2897,-0.5801,1.0744,-0.8935,346.4294,25.4114,236.2601,-0.6088,0.624,0.5586,-0.0203,-0.0445,-0.0264,0.3615,Near,Move
6729,188.0927,-5.2728,2.0378,5.1749,24.0006,211.8419,358.5308,-0.3057,1.258,-0.5635,46.7381,29.0444,297.5172,-0.5819,1.0722,-0.8959,345.4721,23.8623,237.2107,-0.6728,0.3197,0.3814,-0.0636,-0.0774,-0.085,0.3626,Near,Move
6730,188.1184,-5.2625,2.0431,5.1777,22.0294,206.7668,358.1155,-0.3301,1.2686,-0.5521,39.5914,20.15,290.2165,-0.5843,1.0695,-0.9002,344.9361,23.6766,237.1551,-0.9476,0.4147,0.4399,-0.0947,-0.1068,-0.1665,0.3654,Near,Move
6731,188.146,-5.2535,2.0482,5.1823,20.2416,201.6062,357.6911,-0.3528,1.2825,-0.5442,33.5655,11.231,284.0989,-0.5835,1.0669,-0.9043,344.817,23.306,237.6251,-0.8209,0.5018,0.2877,0.0307,-0.0936,-0.1492,0.3701,Near,Move
6732,188.1773,-5.2467,2.0523,5.1889,18.4984,197.3985,357.9353,-0.3786,1.3071,-0.5375,23.6795,6.548,279.6141,-0.5816,1.0635,-0.9093,344.881,21.2285,238.2953,-0.8234,0.7852,0.214,0.0614,-0.1068,-0.1594,0.3767,Near,Move
6733,188.2057,-5.2404,2.0552,5.1961,17.0109,193.4259,358.1895,-0.3978,1.3271,-0.5307,18.2449,3.4924,277.4685,-0.5801,1.0608,-0.9133,344.7559,19.7275,238.7733,-0.6776,0.703,0.2409,0.0525,-0.097,-0.1427,0.3839,Near,Stop
6734,188.2319,-5.2353,2.0576,5.2047,15.7148,189.226,358.4039,-0.4252,1.3522,-0.5265,14.6428,0.5071,275.1998,-0.5754,1.0558,-0.9216,345.029,16.0933,238.6855,-1.0467,0.9602,0.1578,0.1772,-0.1882,-0.3173,0.3925,Near,Move
6735,188.2574,-5.2316,2.0598,5.2134,14.8441,185.3239,358.4486,-0.4552,1.3821,-0.5293,11.5978,357.6333,272.2347,-0.5693,1.0472,-0.9366,344.5285,11.6528,238.229,-1.1744,1.1717,-0.1107,0.2398,-0.3374,-0.587,0.4012,Near,Stop
6736,188.2837,-5.2285,2.0625,5.2215,13.3403,181.1188,358.3969,-0.48,1.4131,-0.542,9.2353,351.9711,268.1075,-0.5591,1.0399,-0.9538,342.1172,4.6957,236.9819,-0.9431,1.1785,-0.4824,0.3889,-0.2802,-0.6522,0.4092,Near,Stop
6737,188.315,-5.2269,2.0662,5.2294,11.5216,176.1517,358.7978,-0.5027,1.4438,-0.5542,8.9043,344.0916,265.4652,-0.5478,1.0344,-0.9686,338.7589,0.5904,235.367,-0.7251,0.9823,-0.3893,0.3614,-0.1753,-0.4733,0.4172,Near,Stop
6738,188.3423,-5.2277,2.068,5.2381,10.3064,172.202,359.5666,-0.5186,1.4636,-0.5583,7.0197,335.2241,262.5999,-0.5413,1.0307,-0.9777,337.23,358.3964,234.7979,-0.5842,0.7236,-0.149,0.2389,-0.1331,-0.3336,0.4259,Near,Stop
6739,188.3727,-5.2292,2.0694,5.2463,9.3328,168.0372,0.195,-0.5426,1.5,-0.5773,5.2132,331.0537,261.3702,-0.5306,1.0229,-0.9877,335.7961,355.7157,234.3274,-0.7859,1.1943,-0.6235,0.3502,-0.2566,-0.3276,0.4341,Near,Stop
6740,188.3998,-5.2325,2.0718,5.2536,8.4324,163.4227,0.7857,-0.5669,1.5459,-0.604,1.3522,324.2382,260.7813,-0.5193,1.0126,-0.9972,334.2092,351.2834,234.0223,-0.8968,1.695,-0.9866,0.418,-0.3832,-0.3506,0.4414,Near,Stop
6741,188.4255,-5.2369,2.0735,5.2606,7.4486,159.5642,1.2462,-0.5782,1.5858,-0.6501,357.2139,316.1009,259.9974,-0.5057,1.006,-1.0015,333.4973,348.1003,233.2402,-0.4407,1.554,-1.798,0.5274,-0.2541,-0.1699,0.4484,Near,Stop
6742,188.4532,-5.2413,2.076,5.2663,6.5538,155.4976,1.7367,-0.5777,1.6176,-0.7044,356.7073,306.7051,259.9769,-0.4916,1.0007,-1.0026,333.2433,343.0577,233.0803,0.0181,1.1485,-1.9579,0.5084,-0.1925,-0.0406,0.454,Near,Stop
6743,188.4804,-5.2447,2.0791,5.2716,5.4877,151.3537,1.9693,-0.5875,1.638,-0.7512,1.1665,298.1132,258.9817,-0.4775,0.9994,-1.0008,334.144,336.1246,233.1123,-0.3616,0.7503,-1.7196,0.5209,-0.047,0.0671,0.4594,Near,Stop
6744,188.5121,-5.2484,2.0815,5.2764,4.4084,147.6873,1.8991,-0.5963,1.6555,-0.7747,1.9149,292.6771,258.4226,-0.4676,0.9975,-1.0012,334.3582,331.9793,233.0855,-0.2775,0.5516,-0.7407,0.31,-0.0597,-0.0134,0.4642,Near,Stop
6745,188.5405,-5.249,2.085,5.2808,3.3712,144.1651,2.2828,-0.6144,1.676,-0.8146,358.9138,286.5087,256.3358,-0.4553,0.9998,-0.9987,335.5418,326.0231,233.7224,-0.6391,0.7214,-1.4059,0.4348,0.0789,0.088,0.4686,Near,Stop
6746,188.5665,-5.2493,2.0886,5.2852,1.7348,140.019,3.6271,-0.6284,1.6928,-0.8499,356.6738,281.8882,259.3387,-0.4455,1.0029,-0.9986,338.6818,318.8776,234.7329,-0.537,0.6471,-1.3563,0.3778,0.1221,0.0054,0.4729,Near,Stop
6747,188.5919,-5.2498,2.0905,5.2888,0.6924,137.4207,4.1412,-0.6216,1.697,-0.8617,4.7634,282.8884,271.6477,-0.4376,1.0056,-1.0001,339.7601,315.7571,236.5469,0.2668,0.1657,-0.4664,0.3112,0.1043,-0.058,0.4766,Near,Stop
6748,188.6178,-5.2502,2.0915,5.292,0.3892,135.5818,4.3404,-0.6127,1.6936,-0.8568,13.4236,293.5935,287.6354,-0.432,1.0062,-1.0037,335.901,316.3972,237.2477,0.3461,-0.1332,0.1908,0.2137,0.0252,-0.1391,0.4798,Near,Stop
6749,188.6475,-5.25,2.0927,5.2943,359.7685,133.7053,4.7171,-0.605,1.6826,-0.8467,16.6766,297.1361,299.6015,-0.4241,1.0106,-1.0077,333.3484,318.1369,234.1134,0.2589,-0.37,0.3394,0.2686,0.1459,-0.1353,0.482,Near,Stop
6750,188.6773,-5.2502,2.093,5.2959,359.4644,131.6218,5.2749,-0.5999,1.6764,-0.8421,18.8636,299.4966,308.5682,-0.4172,1.0132,-1.0108,332.1983,317.6398,233.0186,0.1705,-0.2069,0.1532,0.2285,0.0886,-0.1035,0.4837,Near,Stop
6751,188.7067,-5.2501,2.0933,5.2966,358.8679,129.8922,5.7241,-0.578,1.6516,-0.8235,15.5099,292.0271,312.3698,-0.3996,1.0233,-1.0135,329.906,318.2486,229.251,0.7464,-0.8458,0.6341,0.5999,0.3426,-0.0915,0.4844,Near,Stop
6752,188.7313,-5.2504,2.0938,5.2973,358.6614,127.7512,6.4594,-0.548,1.6139,-0.7954,8.7334,284.6057,304.0391,-0.3807,1.032,-1.0182,329.3431,317.8372,227.2702,1.2183,-1.5271,1.1414,0.7663,0.3542,-0.1929,0.4851,Near,Stop
6753,188.7565,-5.25,2.0943,5.2979,358.6405,125.0494,6.3706,-0.522,1.5755,-0.7709,2.6166,283.8775,295.5674,-0.3734,1.0335,-1.0234,332.4114,317.051,229.1456,1.0332,-1.5262,0.9716,0.2904,0.0611,-0.2075,0.4857,Near,Stop
6754,188.7828,-5.2505,2.0956,5.2968,358.3318,122.7728,5.902,-0.5056,1.5335,-0.7491,1.5185,288.5726,286.3775,-0.3591,1.0357,-1.0283,334.0851,316.4248,229.9676,0.6213,-1.5987,0.828,0.5453,0.0834,-0.1853,0.4846,Near,Stop
6755,188.8142,-5.2516,2.0973,5.2951,357.8213,121.2581,6.4777,-0.4953,1.4958,-0.7324,3.3466,293.4697,282.1764,-0.339,1.0437,-1.0348,335.4606,318.1705,230.537,0.3273,-1.2003,0.5329,0.638,0.2531,-0.2071,0.4829,Near,Stop
6756,188.8396,-5.2526,2.0971,5.2947,358.0791,120.0681,6.2182,-0.4882,1.477,-0.7241,4.1502,295.9579,279.5243,-0.326,1.0485,-1.0391,336.0943,318.5325,230.6848,0.2796,-0.7404,0.3275,0.5136,0.1886,-0.1674,0.4825,Near,Stop
6757,188.8699,-5.2534,2.0969,5.2924,358.6534,119.3626,5.6687,-0.4823,1.4449,-0.7174,8.315,296.6427,281.5888,-0.3163,1.0436,-1.043,337.6181,315.3362,234.8081,0.1968,-1.06,0.2203,0.3199,-0.1623,-0.1286,0.4802,Near,Stop
6758,188.9061,-5.2527,2.1,5.2898,357.8268,118.2881,7.2538,-0.4787,1.4086,-0.7137,12.8394,296.0423,287.599,-0.3097,1.0343,-1.0486,339.3907,311.7346,240.1274,0.0983,-1.0025,0.1035,0.1833,-0.256,-0.1545,0.4776,Near,Stop
6759,188.9306,-5.2525,2.101,5.2886,357.2552,116.6182,7.574,-0.478,1.3702,-0.7089,19.8374,298.6877,301.9691,-0.3006,1.0217,-1.0588,340.9449,310.4703,242.5884,0.0277,-1.5629,0.1946,0.3717,-0.5134,-0.4177,0.4764,Near,Stop
6760,188.9519,-5.2523,2.0996,5.286,357.5217,115.9085,6.2727,-0.4747,1.3324,-0.7065,25.9286,303.8864,317.4264,-0.2908,1.0088,-1.0646,343.7679,312.9354,243.8394,0.1566,-1.7754,0.1125,0.4573,-0.607,-0.2728,0.4737,Near,Stop
6761,188.9766,-5.2517,2.0987,5.2834,358.0507,115.348,6.1634,-0.4712,1.3087,-0.7033,28.7873,307.7036,326.3385,-0.2831,1.0014,-1.069,345.4058,314.1312,244.7434,0.1435,-0.9596,0.1303,0.3146,-0.2985,-0.1767,0.4711,Near,Stop
6762,189.0045,-5.2499,2.0988,5.2827,358.1432,113.9478,6.6524,-0.466,1.2753,-0.7038,31.2739,313.9901,340.9406,-0.2765,0.9967,-1.0692,348.388,315.7526,244.4908,0.1839,-1.195,-0.0183,0.2357,-0.1696,-0.008,0.4705,Near,Stop
6763,189.0374,-5.2476,2.0986,5.2821,358.1581,111.7776,7.0344,-0.4692,1.2267,-0.7031,32.7779,333.3749,17.1212,-0.2798,0.9977,-1.0696,348.4612,314.476,243.1185,-0.0951,-1.479,0.0215,-0.0995,0.0312,-0.011,0.4699,Near,Stop
6764,189.0676,-5.2453,2.0979,5.2809,358.5438,110.2222,6.4851,-0.4679,1.1887,-0.7003,30.8686,339.7283,29.3046,-0.2806,0.9978,-1.0704,348.8907,313.4453,242.4215,0.0419,-1.2557,0.0925,-0.0288,0.0048,-0.0275,0.4687,Near,Stop
6765,189.0929,-5.2436,2.0964,5.2803,359.2357,108.8808,5.8089,-0.4615,1.1449,-0.6885,23.0914,340.0858,42.45,-0.2824,0.9989,-1.0717,347.2801,311.084,241.9108,0.2538,-1.7387,0.4681,-0.0705,0.0436,-0.0521,0.4681,Near,Stop
6766,189.1185,-5.2414,2.0952,5.2791,359.8539,107.5297,5.6947,-0.4456,1.1146,-0.6843,15.5957,341.2002,54.6258,-0.2859,1.0009,-1.0722,344.6324,309.6252,241.5719,0.6204,-1.1808,0.1637,-0.136,0.0764,-0.018,0.4669,Near,Stop
6767,189.1465,-5.2398,2.0939,5.2769,0.6091,106.7554,5.4547,-0.4282,1.1033,-0.6857,8.5276,339.424,63.4298,0.0,0.0,-0.055,0.0,0.0,0.0,0.6202,-0.4029,-0.0503,10.2059,-35.7312,36.3128,0.4647,Near,Stop
6768,189.1759,-5.2384,2.0923,5.2737,1.5986,107.0985,4.5136,-0.4193,1.0987,-0.6881,1.3232,340.6063,70.4152,0.0,0.0,-0.055,0.0,0.0,0.0,0.3025,-0.1557,-0.081,0.0,0.0,0.0,0.4615,Near,Stop
6769,189.2048,-5.2369,2.0905,5.2691,2.6214,108.0761,3.4501,-0.4101,1.0831,-0.688,357.1209,340.5448,75.2479,0.0,0.0,-0.055,0.0,0.0,0.0,0.3174,-0.5419,0.0029,0.0,0.0,0.0,0.4569,Near,Stop
6770,189.2352,-5.2361,2.0886,5.2635,3.8863,110.0518,2.4576,-0.403,1.083,-0.6882,354.2138,341.5001,77.147,0.0,0.0,-0.055,0.0,0.0,0.0,0.2354,-0.001,-0.0059,0.0,0.0,0.0,0.4513,Near,Stop
6771,189.2608,-5.2356,2.087,5.2563,5.4737,113.3016,1.3606,-0.4038,1.0902,-0.6915,355.9974,343.0013,73.4871,0.0,0.0,-0.055,0.0,0.0,0.0,-0.033,0.2777,-0.1283,0.0,0.0,0.0,0.444,Near,Stop
6772,189.2865,-5.2368,2.0864,5.2494,7.835,118.1951,358.9825,-0.4083,1.1046,-0.6994,357.2715,343.5611,71.0918,0.0,0.0,-0.055,0.0,0.0,0.0,-0.1734,0.563,-0.3072,0.0,0.0,0.0,0.4372,Near,Stop
6773,189.3115,-5.239,2.0877,5.2409,9.7758,124.9782,355.956,-0.4131,1.1154,-0.7072,358.3466,344.0095,69.1585,0.0,0.0,-0.055,0.0,0.0,0.0,-0.1931,0.4294,-0.3147,0.0,0.0,0.0,0.4287,Near,Stop
6774,189.342,-5.2401,2.0886,5.2333,9.7934,130.8306,355.7209,-0.4202,1.1199,-0.7123,358.994,344.4558,67.7031,0.0,0.0,-0.055,0.0,0.0,0.0,-0.2304,0.1476,-0.1664,0.0,0.0,0.0,0.4211,Near,Stop
6775,189.3709,-5.2414,2.0885,5.226,10.0914,135.3131,356.049,0.0,0.0,-0.055,0.0,0.0,0.0,0.0,0.0,-0.055,0.0,0.0,0.0,14.5617,-38.8115,22.7803,0.0,0.0,0.0,0.4138,Near,Stop
6776,189.3997,-5.2433,2.0878,5.2179,11.1019,140.9202,356.3333,0.0,0.0,-0.055,0.0,0.0,0.0,0.0,0.0,-0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4057,Near,Stop
6777,189.4243,-5.2459,2.0882,5.2095,11.9141,147.3026,357.2627,0.0,0.0,-0.055,0.0,0.0,0.0,0.0,0.0,-0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3973,Near,Stop
6778,189.453,-5.2492,2.087,5.2011,12.7963,154.5476,358.2957,0.0,0.0,0.0,0.0,90.0,0.0,-0.4242,1.0562,-0.9897,335.8266,329.5182,236.8467,0.0,0.0,1.9165,-14.7825,36.8036,-32.5708,0.3889,Near,Stop
6779,189.4792,-5.2528,2.087,5.1935,13.334,161.879,0.0541,0.0,0.0,0.0,0.0,90.0,0.0,-0.4662,1.0325,-0.9711,334.2233,333.8549,235.5617,0.0,0.0,0.0,-1.6064,-0.9057,0.7109,0.3812,Near,Stop
6780,189.508,-5.2562,2.0869,5.1859,13.6138,168.8185,1.72,0.0,0.0,0.0,0.0,90.0,0.0,-0.4882,1.0357,-0.9617,334.013,336.2432,236.7543,0.0,0.0,0.0,-0.7598,0.1099,0.3267,0.3737,Near,Stop
6781,189.5393,-5.2598,2.0854,5.179,14.0848,176.0708,2.9958,0.0,0.0,0.0,0.0,90.0,0.0,-0.4997,1.0425,-0.9539,333.1819,335.9742,237.5938,0.0,0.0,0.0,-0.3685,0.2192,0.2499,0.3668,Near,Stop
6782,189.5655,-5.2641,2.0836,5.1724,14.8233,182.9795,3.8212,0.0,0.0,0.0,0.0,90.0,0.0,-0.511,1.0448,-0.9474,332.6316,336.5517,237.9432,0.0,0.0,0.0,-0.4293,0.0874,0.2461,0.3602,Near,Stop
6783,189.5956,-5.2672,2.0819,5.1665,15.5522,190.2234,4.7602,0.0,0.0,0.0,0.0,90.0,0.0,-0.5165,1.046,-0.9438,333.6417,336.3827,239.828,0.0,0.0,0.0,-0.185,0.0402,0.1205,0.3543,Near,Stop
6784,189.6193,-5.2694,2.0805,5.1611,15.8294,196.8859,5.6575,0.0,0.0,0.0,0.0,90.0,0.0,-0.5179,1.0458,-0.9423,332.5467,339.5268,239.2957,0.0,0.0,0.0,-0.0572,-0.0112,0.0626,0.3489,Near,Stop
6785,189.6474,-5.2697,2.0784,5.1557,16.1941,202.1597,6.0449,0.0,0.0,0.0,0.0,90.0,0.0,-0.5178,1.0457,-0.9404,330.886,341.7604,240.4545,0.0,0.0,0.0,0.0028,-0.003,0.0696,0.3435,Near,Stop
6786,189.6751,-5.2686,2.0756,5.1522,17.0231,206.3719,5.8597,0.0,0.0,0.0,0.0,90.0,0.0,-0.5164,1.0446,-0.936,331.3581,347.458,241.5244,0.0,0.0,0.0,0.0518,-0.0401,0.1596,0.34,Near,Stop
6787,189.7038,-5.2668,2.0724,5.1489,17.9851,211.466,5.7118,0.0,0.0,0.0,0.0,90.0,0.0,-0.5144,1.0421,-0.9312,335.6963,351.1335,242.8623,0.0,0.0,0.0,0.0664,-0.0855,0.166,0.3367,Near,Stop
