Frame,Timestamp,Product/AOI,Section/Shelf,EyeLeftPosition_x,EyeLeftPosition_y,EyeLeftPosition_z,EyeLeftRotation_x,EyeLeftRotation_y,EyeLeftRotation_z,EyeRightPosition_x,EyeRightPosition_y,EyeRightPosition_z,EyeRightRotation_x,EyeRightRotation_y,EyeRightRotation_z,HMD_x,HMD_y,HMD_z,RCHit_x,RCHit_y,RCHit_z,fixation,fixation_start,fixation_end,fixation_duration,Zone
5675,158.52, Dragon, Decoracion,-5.0615,2.028,1.4376,0.1764,-0.7708,0.2438,-5.1038,2.0283,1.5688,0.1764,-0.7708,0.2438,-5.0711,2.0281,1.4675,-5.5411,1.682,1.3164,0,0,0,0.0,Adjacent
5676,158.54, Dragon, Decoracion,-5.0629,2.0276,1.4371,0.1774,-0.7686,0.2453,-5.1045,2.0281,1.5686,0.1774,-0.7686,0.2453,-5.0724,2.0278,1.4671,-5.5391,1.682,1.3206,0,0,0,0.0,Adjacent
5676,158.56, Dragon, Decoracion,-5.0629,2.0276,1.4371,0.1774,-0.7686,0.2453,-5.1045,2.0281,1.5686,0.1774,-0.7686,0.2453,-5.0724,2.0278,1.4671,-5.5391,1.682,1.3206,0,0,0,0.0,Adjacent
5678,158.62, Dragon, Decoracion,-5.0655,2.028,1.4371,0.1767,-0.7664,0.2452,-5.1062,2.029,1.5689,0.1767,-0.7664,0.2452,-5.0748,2.0283,1.4672,-5.4878,1.724,1.3419,0,0,0,0.0,Adjacent
5679,158.64, Dragon, Decoracion,-5.0661,2.0281,1.4374,0.1778,-0.7645,0.2445,-5.1059,2.029,1.5694,0.1778,-0.7645,0.2445,-5.0752,2.0283,1.4675,-5.4885,1.7243,1.3451,0,0,0,0.0,Adjacent
5680,158.66, Dragon, Decoracion,-5.0663,2.0279,1.4382,0.1787,-0.7629,0.245,-5.1054,2.0289,1.5704,0.1787,-0.7629,0.245,-5.0752,2.0281,1.4684,-5.4557,1.7475,1.3577,0,0,0,0.0,Adjacent
5695,159.08, Muneco_Pixar, Decoracion,-5.0674,2.029,1.4681,0.1823,-0.694,0.2403,-5.0783,2.0375,1.6053,0.1823,-0.694,0.2403,-5.0699,2.0309,1.4993,-5.5237,1.7143,1.4829,0,0,0,0.0,Adjacent
5696,159.1, Muneco_Pixar, Decoracion,-5.068,2.0292,1.4707,0.1816,-0.6866,0.2401,-5.076,2.0386,1.608,0.1816,-0.6866,0.2401,-5.0699,2.0313,1.502,-5.5002,1.7327,1.4974,0,0,0,0.0,Adjacent
5696,159.12, Muneco_Pixar, Decoracion,-5.068,2.0292,1.4707,0.1816,-0.6866,0.2401,-5.076,2.0386,1.608,0.1816,-0.6866,0.2401,-5.0699,2.0313,1.502,-5.5002,1.7327,1.4974,0,0,0,0.0,Adjacent
5697,159.14, Muneco_Pixar, Decoracion,-5.0685,2.0296,1.4724,0.1816,-0.6812,0.2384,-5.0743,2.0394,1.6098,0.1816,-0.6812,0.2384,-5.0698,2.0319,1.5037,-5.4852,1.7456,1.5067,0,0,0,0.0,Adjacent
5698,159.16, Muneco_Pixar, Decoracion,-5.0694,2.0301,1.4746,0.1825,-0.6754,0.2358,-5.0726,2.04,1.6121,0.1825,-0.6754,0.2358,-5.0701,2.0323,1.5059,-5.47,1.7586,1.5161,0,0,0,0.0,Adjacent
5699,159.18, Muneco_Pixar, Decoracion,-5.0699,2.0303,1.4764,0.1829,-0.6687,0.2339,-5.0704,2.0406,1.6139,0.1829,-0.6687,0.2339,-5.07,2.0327,1.5078,-5.4576,1.7689,1.526,0,0,0,0.0,Adjacent
5699,159.2, Muneco_Pixar, Decoracion,-5.0699,2.0303,1.4764,0.1829,-0.6687,0.2339,-5.0704,2.0406,1.6139,0.1829,-0.6687,0.2339,-5.07,2.0327,1.5078,-5.4576,1.7689,1.526,0,0,0,0.0,Adjacent
5700,159.22, Muneco_Pixar, Decoracion,-5.0704,2.0304,1.4782,0.1839,-0.6641,0.2329,-5.0691,2.0408,1.6157,0.1839,-0.6641,0.2329,-5.0701,2.0328,1.5096,-5.458,1.7689,1.5332,0,0,0,0.0,Adjacent
5701,159.24, Muneco_Pixar, Decoracion,-5.0707,2.0306,1.4802,0.1858,-0.6605,0.231,-5.0679,2.0407,1.6177,0.1858,-0.6605,0.231,-5.0701,2.0329,1.5115,-5.4582,1.7689,1.539,0,0,0,0.0,Adjacent
5701,159.26, Muneco_Pixar, Decoracion,-5.0707,2.0306,1.4802,0.1858,-0.6605,0.231,-5.0679,2.0407,1.6177,0.1858,-0.6605,0.231,-5.0701,2.0329,1.5115,-5.4582,1.7689,1.539,0,0,0,0.0,Adjacent
5702,159.28, Muneco_Pixar, Decoracion,-5.0712,2.0309,1.4818,0.1866,-0.6561,0.2299,-5.0666,2.0412,1.6192,0.1866,-0.6561,0.2299,-5.0701,2.0333,1.5131,-5.4591,1.7689,1.5459,0,0,0,0.0,Adjacent
5703,159.3, Muneco_Pixar, Decoracion,-5.0714,2.0311,1.4835,0.1868,-0.6522,0.2293,-5.0653,2.0417,1.6209,0.1868,-0.6522,0.2293,-5.07,2.0335,1.5149,-5.4598,1.7689,1.5524,0,0,0,0.0,Adjacent
5704,159.32, Muneco_Pixar, Decoracion,-5.0718,2.0316,1.4851,0.1873,-0.648,0.2285,-5.0642,2.0424,1.6224,0.1873,-0.648,0.2285,-5.0701,2.0341,1.5164,-5.461,1.7689,1.5591,0,0,0,0.0,Adjacent
5704,159.34, Muneco_Pixar, Decoracion,-5.0718,2.0316,1.4851,0.1873,-0.648,0.2285,-5.0642,2.0424,1.6224,0.1873,-0.648,0.2285,-5.0701,2.0341,1.5164,-5.461,1.7689,1.5591,0,0,0,0.0,Adjacent
5705,159.36, Muneco_Pixar, Decoracion,-5.0724,2.032,1.4872,0.1871,-0.6436,0.2266,-5.0629,2.043,1.6243,0.1871,-0.6436,0.2266,-5.0703,2.0345,1.5184,-5.4643,1.7689,1.567,0,0,0,0.0,Adjacent
5706,159.38, Muneco_Pixar, Decoracion,-5.0726,2.0324,1.4889,0.1867,-0.6392,0.2263,-5.0615,2.0439,1.6259,0.1867,-0.6392,0.2263,-5.0701,2.035,1.5202,-5.4654,1.7689,1.5744,0,0,0,0.0,Adjacent
5706,159.4, Muneco_Pixar, Decoracion,-5.0726,2.0324,1.4889,0.1867,-0.6392,0.2263,-5.0615,2.0439,1.6259,0.1867,-0.6392,0.2263,-5.0701,2.035,1.5202,-5.4654,1.7689,1.5744,0,0,0,0.0,Adjacent
5707,159.42, Muneco_Pixar, Decoracion,-5.0731,2.0335,1.4921,0.1852,-0.6319,0.2262,-5.0594,2.046,1.6288,0.1852,-0.6319,0.2262,-5.07,2.0364,1.5233,-5.469,1.7689,1.5876,0,0,0,0.0,Adjacent
5708,159.44, Muneco_Pixar, Decoracion,-5.0731,2.0334,1.4922,0.1849,-0.6332,0.2253,-5.0598,2.0457,1.6289,0.1849,-0.6332,0.2253,-5.07,2.0362,1.5234,-5.4704,1.7689,1.5864,0,0,0,0.0,Adjacent
5709,159.46, Muneco_Pixar, Decoracion,-5.0734,2.0338,1.4937,0.1846,-0.6295,0.2234,-5.0585,2.0461,1.6303,0.1846,-0.6295,0.2234,-5.07,2.0366,1.5249,-5.4734,1.7689,1.593,0,0,0,0.0,Adjacent
5709,159.48, Muneco_Pixar, Decoracion,-5.0734,2.0338,1.4937,0.1846,-0.6295,0.2234,-5.0585,2.0461,1.6303,0.1846,-0.6295,0.2234,-5.07,2.0366,1.5249,-5.4734,1.7689,1.593,0,0,0,0.0,Adjacent
5710,159.5, Muneco_Pixar, Decoracion,-5.0735,2.0342,1.4952,0.1837,-0.6269,0.2233,-5.0577,2.047,1.6316,0.1837,-0.6269,0.2233,-5.0699,2.0371,1.5263,-5.4753,1.7689,1.5983,0,0,0,0.0,Adjacent
5711,159.52, Muneco_Pixar, Decoracion,-5.0735,2.0345,1.4969,0.1841,-0.6237,0.2226,-5.0566,2.0474,1.6331,0.1841,-0.6237,0.2226,-5.0697,2.0374,1.5279,-5.4755,1.7689,1.604,0,0,0,0.0,Adjacent
5711,159.54, Muneco_Pixar, Decoracion,-5.0735,2.0345,1.4969,0.1841,-0.6237,0.2226,-5.0566,2.0474,1.6331,0.1841,-0.6237,0.2226,-5.0697,2.0374,1.5279,-5.4755,1.7689,1.604,0,0,0,0.0,Adjacent
5712,159.56, Muneco_Pixar, Decoracion,-5.0731,2.0345,1.4983,0.1832,-0.6196,0.2219,-5.0546,2.0478,1.6343,0.1832,-0.6196,0.2219,-5.0689,2.0375,1.5294,-5.4766,1.7689,1.611,0,0,0,0.0,Adjacent
5713,159.58, Muneco_Pixar, Decoracion,-5.0722,2.0347,1.4999,0.1848,-0.6155,0.2224,-5.0524,2.0483,1.6357,0.1848,-0.6155,0.2224,-5.0677,2.0378,1.5309,-5.4726,1.7689,1.6168,0,0,0,0.0,Adjacent
5714,159.6, Muneco_Pixar, Decoracion,-5.0716,2.035,1.502,0.1859,-0.6103,0.2226,-5.0501,2.0489,1.6375,0.1859,-0.6103,0.2226,-5.0667,2.0382,1.5329,-5.4699,1.7689,1.6246,0,0,0,0.0,Adjacent
5714,159.62, Muneco_Pixar, Decoracion,-5.0716,2.035,1.502,0.1859,-0.6103,0.2226,-5.0501,2.0489,1.6375,0.1859,-0.6103,0.2226,-5.0667,2.0382,1.5329,-5.4699,1.7689,1.6246,0,0,0,0.0,Adjacent
5715,159.64, Muneco_Pixar, Decoracion,-5.0712,2.0354,1.5039,0.1845,-0.6052,0.2209,-5.0478,2.0498,1.639,0.1845,-0.6052,0.2209,-5.0659,2.0386,1.5347,-5.4729,1.7689,1.6341,0,0,0,0.0,Adjacent
5716,159.66, Muneco_Pixar, Decoracion,-5.0703,2.0358,1.5054,0.1841,-0.6015,0.2205,-5.0456,2.0506,1.6403,0.1841,-0.6015,0.2205,-5.0647,2.0392,1.5362,-5.4731,1.7689,1.6406,0,0,0,0.0,Adjacent
5717,159.68, Muneco_Pixar, Decoracion,-5.0694,2.0363,1.5069,0.1833,-0.5991,0.219,-5.0438,2.0512,1.6416,0.1833,-0.5991,0.219,-5.0636,2.0397,1.5376,-5.4754,1.7689,1.6461,0,0,0,0.0,Adjacent
5717,159.7, Muneco_Pixar, Decoracion,-5.0694,2.0363,1.5069,0.1833,-0.5991,0.219,-5.0438,2.0512,1.6416,0.1833,-0.5991,0.219,-5.0636,2.0397,1.5376,-5.4754,1.7689,1.6461,0,0,0,0.0,Adjacent
5718,159.72, Muneco_Pixar, Decoracion,-5.0685,2.0368,1.5084,0.1826,-0.596,0.2172,-5.0416,2.0518,1.6429,0.1826,-0.596,0.2172,-5.0624,2.0402,1.5391,-5.4777,1.7689,1.6524,0,0,0,0.0,Adjacent
5719,159.74, Muneco_Pixar, Decoracion,-5.0676,2.0374,1.5099,0.1821,-0.5929,0.2167,-5.0396,2.0527,1.6441,0.1821,-0.5929,0.2167,-5.0612,2.0409,1.5405,-5.4782,1.7689,1.6585,0,0,0,0.0,Near
5719,159.76, Muneco_Pixar, Decoracion,-5.0676,2.0374,1.5099,0.1821,-0.5929,0.2167,-5.0396,2.0527,1.6441,0.1821,-0.5929,0.2167,-5.0612,2.0409,1.5405,-5.4782,1.7689,1.6585,0,0,0,0.0,Near
5720,159.78, Muneco_Pixar, Decoracion,-5.0668,2.0379,1.511,0.1807,-0.5898,0.2168,-5.0378,2.0538,1.6449,0.1807,-0.5898,0.2168,-5.0602,2.0415,1.5415,-5.4795,1.7689,1.6647,0,0,0,0.0,Near
5721,159.8, Muneco_Pixar, Decoracion,-5.0665,2.0385,1.5124,0.1783,-0.5868,0.2167,-5.0365,2.055,1.646,0.1783,-0.5868,0.2167,-5.0597,2.0423,1.5429,-5.4834,1.7689,1.6717,0,0,0,0.0,Near
5722,159.82, Muneco_Pixar, Decoracion,-5.0659,2.0388,1.5135,0.177,-0.5841,0.2162,-5.035,2.0557,1.6469,0.177,-0.5841,0.2162,-5.0589,2.0427,1.5439,-5.4853,1.7689,1.6775,0,0,0,0.0,Near
5722,159.84, Muneco_Pixar, Decoracion,-5.0659,2.0388,1.5135,0.177,-0.5841,0.2162,-5.035,2.0557,1.6469,0.177,-0.5841,0.2162,-5.0589,2.0427,1.5439,-5.4853,1.7689,1.6775,0,0,0,0.0,Near
5723,159.86, Muneco_Pixar, Decoracion,-5.0658,2.0393,1.5147,0.1746,-0.5813,0.2166,-5.034,2.057,1.6477,0.1746,-0.5813,0.2166,-5.0585,2.0434,1.545,-5.4888,1.7689,1.6843,0,0,0,0.0,Near
5724,159.88, Muneco_Pixar, Decoracion,-5.0655,2.0395,1.5151,0.173,-0.5785,0.2159,-5.0328,2.0576,1.6479,0.173,-0.5785,0.2159,-5.058,2.0436,1.5454,-5.4915,1.7689,1.6897,0,0,0,0.0,Near
5724,159.9, Muneco_Pixar, Decoracion,-5.0655,2.0395,1.5151,0.173,-0.5785,0.2159,-5.0328,2.0576,1.6479,0.173,-0.5785,0.2159,-5.058,2.0436,1.5454,-5.4915,1.7689,1.6897,0,0,0,0.0,Near
5725,159.92, Muneco_Pixar, Decoracion,-5.0654,2.0398,1.5155,0.1719,-0.5762,0.2154,-5.0319,2.0582,1.648,0.1719,-0.5762,0.2154,-5.0578,2.044,1.5458,-5.4938,1.7689,1.6944,0,0,0,0.0,Near
5726,159.94, Muneco_Pixar, Decoracion,-5.0661,2.0401,1.5159,0.1686,-0.5719,0.2141,-5.0311,2.0592,1.6479,0.1686,-0.5719,0.2141,-5.0581,2.0445,1.546,-5.501,1.7689,1.7035,1,1,0,0.0,Near
5726,159.96, Muneco_Pixar, Decoracion,-5.0661,2.0401,1.5159,0.1686,-0.5719,0.2141,-5.0311,2.0592,1.6479,0.1686,-0.5719,0.2141,-5.0581,2.0445,1.546,-5.501,1.7689,1.7035,1,0,0,0.0,Near
5727,159.98, Muneco_Pixar, Decoracion,-5.0663,2.0405,1.5162,0.167,-0.5703,0.2135,-5.0307,2.0599,1.648,0.167,-0.5703,0.2135,-5.0582,2.0449,1.5462,-5.5048,1.7689,1.7076,1,0,0,0.0,Near
5728,160.0, Muneco_Pixar, Decoracion,-5.0673,2.0407,1.5157,0.1639,-0.5688,0.2134,-5.0312,2.0608,1.6472,0.1639,-0.5688,0.2134,-5.059,2.0453,1.5457,-5.5114,1.7689,1.7119,1,0,0,0.0,Near
5729,160.02, Muneco_Pixar, Decoracion,-5.0676,2.0407,1.5149,0.1624,-0.5714,0.2153,-5.0325,2.0611,1.6466,0.1624,-0.5714,0.2153,-5.0596,2.0453,1.5449,-5.5126,1.7689,1.7084,1,0,0,0.0,Near
5729,160.04, Muneco_Pixar, Decoracion,-5.0676,2.0407,1.5149,0.1624,-0.5714,0.2153,-5.0325,2.0611,1.6466,0.1624,-0.5714,0.2153,-5.0596,2.0453,1.5449,-5.5126,1.7689,1.7084,1,0,0,0.0,Near
5730,160.06, Muneco_Pixar, Decoracion,-5.0678,2.0405,1.5136,0.1616,-0.5717,0.215,-5.0328,2.0609,1.6454,0.1616,-0.5717,0.215,-5.0598,2.0451,1.5436,-5.5142,1.7689,1.7072,1,0,0,0.0,Near
5731,160.08, Muneco_Pixar, Decoracion,-5.0678,2.0405,1.5132,0.1618,-0.5711,0.2143,-5.0325,2.0608,1.6449,0.1618,-0.5711,0.2143,-5.0597,2.0451,1.5433,-5.5147,1.7689,1.7078,1,0,0,0.0,Near
5732,160.1, Muneco_Pixar, Decoracion,-5.0677,2.0405,1.5126,0.1608,-0.5721,0.2152,-5.0329,2.0611,1.6444,0.1608,-0.5721,0.2152,-5.0598,2.0452,1.5426,-5.5157,1.7689,1.7064,1,0,0,0.0,Near
5732,160.12, Muneco_Pixar, Decoracion,-5.0677,2.0405,1.5126,0.1608,-0.5721,0.2152,-5.0329,2.0611,1.6444,0.1608,-0.5721,0.2152,-5.0598,2.0452,1.5426,-5.5157,1.7689,1.7064,1,0,0,0.0,Near
5733,160.14, Muneco_Pixar, Decoracion,-5.067,2.0402,1.5122,0.1605,-0.5732,0.2162,-5.0326,2.0609,1.6442,0.1605,-0.5732,0.2162,-5.0592,2.0449,1.5423,-5.514,1.7689,1.7044,1,0,0,0.0,Near
5734,160.16, Muneco_Pixar, Decoracion,-5.0661,2.04,1.5124,0.1597,-0.5723,0.2173,-5.0315,2.0612,1.6442,0.1597,-0.5723,0.2173,-5.0582,2.0448,1.5425,-5.5126,1.7689,1.7059,1,0,0,0.0,Near
5735,160.18, Muneco_Pixar, Decoracion,-5.0642,2.0403,1.5135,0.1599,-0.5704,0.2178,-5.0291,2.0618,1.6451,0.1599,-0.5704,0.2178,-5.0562,2.0452,1.5435,-5.5098,1.7689,1.7094,1,0,0,0.0,Near
5735,160.2, Muneco_Pixar, Decoracion,-5.0642,2.0403,1.5135,0.1599,-0.5704,0.2178,-5.0291,2.0618,1.6451,0.1599,-0.5704,0.2178,-5.0562,2.0452,1.5435,-5.5098,1.7689,1.7094,1,0,0,0.0,Near
5736,160.22, Muneco_Pixar, Decoracion,-5.0633,2.0408,1.5142,0.1611,-0.5683,0.2171,-5.0274,2.0621,1.6457,0.1611,-0.5683,0.2171,-5.0551,2.0457,1.5442,-5.5079,1.7689,1.7125,1,0,0,0.0,Near
5737,160.24, Muneco_Pixar, Decoracion,-5.0624,2.0411,1.515,0.1614,-0.5665,0.216,-5.0259,2.0623,1.6463,0.1614,-0.5665,0.216,-5.054,2.046,1.5449,-5.5079,1.7689,1.7158,1,0,0,0.0,Near
5737,160.26, Muneco_Pixar, Decoracion,-5.0624,2.0411,1.515,0.1614,-0.5665,0.216,-5.0259,2.0623,1.6463,0.1614,-0.5665,0.216,-5.054,2.046,1.5449,-5.5079,1.7689,1.7158,1,1,1,0.3199999999999932,Near
5738,160.28, Muneco_Pixar, Decoracion,-5.0615,2.0415,1.5157,0.1617,-0.5653,0.2149,-5.0245,2.0625,1.6468,0.1617,-0.5653,0.2149,-5.0531,2.0463,1.5456,-5.5081,1.7689,1.7185,1,0,0,0.0,Near
5739,160.3, Muneco_Pixar, Decoracion,-5.0606,2.0419,1.5162,0.1616,-0.5644,0.2141,-5.0232,2.0628,1.6473,0.1616,-0.5644,0.2141,-5.0521,2.0467,1.5461,-5.5086,1.7689,1.7208,1,0,0,0.0,Near
5739,160.32, Muneco_Pixar, Decoracion,-5.0606,2.0419,1.5162,0.1616,-0.5644,0.2141,-5.0232,2.0628,1.6473,0.1616,-0.5644,0.2141,-5.0521,2.0467,1.5461,-5.5086,1.7689,1.7208,1,0,0,0.0,Near
5740,160.34, Muneco_Pixar, Decoracion,-5.06,2.0421,1.5168,0.1618,-0.5633,0.213,-5.0221,2.0629,1.6477,0.1618,-0.5633,0.213,-5.0514,2.0468,1.5467,-5.509,1.7689,1.723,1,0,0,0.0,Near
5741,160.36, Muneco_Pixar, Decoracion,-5.0595,2.0422,1.5172,0.1619,-0.5627,0.2133,-5.0215,2.063,1.6481,0.1619,-0.5627,0.2133,-5.0508,2.0469,1.547,-5.508,1.7689,1.7241,1,0,0,0.0,Near
5742,160.38, Muneco_Pixar, Decoracion,-5.0593,2.0426,1.5177,0.1618,-0.5629,0.2152,-5.0215,2.0638,1.6486,0.1618,-0.5629,0.2152,-5.0507,2.0474,1.5475,-5.5064,1.7689,1.7241,1,0,0,0.0,Near
5743,160.4, Muneco_Pixar, Decoracion,-5.0591,2.0434,1.518,0.1616,-0.5631,0.2147,-5.0214,2.0645,1.6489,0.1616,-0.5631,0.2147,-5.0505,2.0482,1.5479,-5.5086,1.7689,1.7251,1,0,0,0.0,Near
5743,160.42, Muneco_Pixar, Decoracion,-5.0591,2.0434,1.518,0.1616,-0.5631,0.2147,-5.0214,2.0645,1.6489,0.1616,-0.5631,0.2147,-5.0505,2.0482,1.5479,-5.5086,1.7689,1.7251,1,0,0,0.0,Near
5744,160.44, Muneco_Pixar, Decoracion,-5.0595,2.044,1.5181,0.1606,-0.5645,0.2129,-5.022,2.0649,1.6491,0.1606,-0.5645,0.2129,-5.051,2.0488,1.548,-5.5144,1.7689,1.7252,1,0,0,0.0,Near
5745,160.46, Muneco_Pixar, Decoracion,-5.0593,2.0443,1.5182,0.1593,-0.5669,0.2123,-5.0224,2.0651,1.6495,0.1593,-0.5669,0.2123,-5.0509,2.0491,1.5482,-5.5186,1.7689,1.7238,1,0,0,0.0,Near
5746,160.48, Muneco_Pixar, Decoracion,-5.0599,2.0446,1.5178,0.1591,-0.5697,0.2131,-5.024,2.0653,1.6494,0.1591,-0.5697,0.2131,-5.0517,2.0493,1.5478,-5.5196,1.7689,1.7196,1,0,0,0.0,Near
5746,160.5, Muneco_Pixar, Decoracion,-5.0599,2.0446,1.5178,0.1591,-0.5697,0.2131,-5.024,2.0653,1.6494,0.1591,-0.5697,0.2131,-5.0517,2.0493,1.5478,-5.5196,1.7689,1.7196,1,0,1,0.2400000000000091,Near
5747,160.52, Muneco_Pixar, Decoracion,-5.0615,2.0445,1.517,0.1578,-0.5732,0.2137,-5.0268,2.0653,1.6489,0.1578,-0.5732,0.2137,-5.0536,2.0492,1.5471,-5.5238,1.7689,1.7149,0,0,0,0.0,Near
5748,160.54, Muneco_Pixar, Decoracion,-5.0627,2.0446,1.5165,0.1583,-0.5762,0.2147,-5.0291,2.0652,1.6487,0.1583,-0.5762,0.2147,-5.0551,2.0493,1.5467,-5.5236,1.7689,1.7096,0,0,0,0.0,Near
5748,160.56, Muneco_Pixar, Decoracion,-5.0627,2.0446,1.5165,0.1583,-0.5762,0.2147,-5.0291,2.0652,1.6487,0.1583,-0.5762,0.2147,-5.0551,2.0493,1.5467,-5.5236,1.7689,1.7096,0,0,0,0.0,Near
5749,160.58, Muneco_Pixar, Decoracion,-5.0642,2.0449,1.5159,0.1578,-0.58,0.2157,-5.0319,2.0654,1.6484,0.1578,-0.58,0.2157,-5.0568,2.0496,1.5461,-5.5261,1.7689,1.704,0,0,0,0.0,Near
5750,160.6, Muneco_Pixar, Decoracion,-5.0661,2.0454,1.516,0.1566,-0.5831,0.2157,-5.0348,2.0659,1.6488,0.1566,-0.5831,0.2157,-5.059,2.0501,1.5463,-5.5319,1.7689,1.7011,0,0,0,0.0,Adjacent
5751,160.62, Muneco_Pixar, Decoracion,-5.0685,2.0457,1.516,0.1552,-0.5846,0.2158,-5.0377,2.0663,1.6488,0.1552,-0.5846,0.2158,-5.0614,2.0504,1.5463,-5.5375,1.7689,1.7003,1,1,0,0.0,Adjacent
5751,160.64, Muneco_Pixar, Decoracion,-5.0685,2.0457,1.516,0.1552,-0.5846,0.2158,-5.0377,2.0663,1.6488,0.1552,-0.5846,0.2158,-5.0614,2.0504,1.5463,-5.5375,1.7689,1.7003,1,0,0,0.0,Adjacent
5752,160.66, Muneco_Pixar, Decoracion,-5.0707,2.0457,1.5157,0.1547,-0.5859,0.2163,-5.0403,2.0664,1.6486,0.1547,-0.5859,0.2163,-5.0637,2.0504,1.546,-5.5403,1.7689,1.6985,1,0,0,0.0,Adjacent
5753,160.68, Muneco_Pixar, Decoracion,-5.0731,2.0456,1.5153,0.1548,-0.5865,0.2167,-5.043,2.0663,1.6483,0.1548,-0.5865,0.2167,-5.0662,2.0503,1.5456,-5.5419,1.7689,1.6969,1,0,0,0.0,Adjacent
5753,160.7, Muneco_Pixar, Decoracion,-5.0731,2.0456,1.5153,0.1548,-0.5865,0.2167,-5.043,2.0663,1.6483,0.1548,-0.5865,0.2167,-5.0662,2.0503,1.5456,-5.5419,1.7689,1.6969,1,0,0,0.0,Adjacent
5754,160.72, Muneco_Pixar, Decoracion,-5.0757,2.0454,1.5147,0.1544,-0.5876,0.2179,-5.0461,2.0663,1.6477,0.1544,-0.5876,0.2179,-5.069,2.0502,1.545,-5.5438,1.7689,1.6948,1,0,0,0.0,Adjacent
5755,160.74, Muneco_Pixar, Decoracion,-5.0787,2.0455,1.5141,0.1532,-0.589,0.2184,-5.0496,2.0665,1.6473,0.1532,-0.589,0.2184,-5.0721,2.0503,1.5445,-5.5485,1.7689,1.693,1,0,0,0.0,Adjacent
5756,160.76, Muneco_Pixar, Decoracion,-5.0817,2.0451,1.5133,0.1535,-0.5903,0.2192,-5.0532,2.0661,1.6466,0.1535,-0.5903,0.2192,-5.0752,2.0499,1.5437,-5.5496,1.7689,1.6896,1,0,0,0.0,Adjacent
5756,160.78, Muneco_Pixar, Decoracion,-5.0817,2.0451,1.5133,0.1535,-0.5903,0.2192,-5.0532,2.0661,1.6466,0.1535,-0.5903,0.2192,-5.0752,2.0499,1.5437,-5.5496,1.7689,1.6896,1,0,1,0.1599999999999966,Adjacent
5757,160.8, Muneco_Pixar, Decoracion,-5.0845,2.0445,1.5123,0.1537,-0.592,0.2208,-5.0566,2.0657,1.6457,0.1537,-0.592,0.2208,-5.0781,2.0493,1.5427,-5.5494,1.7689,1.6855,0,0,0,0.0,Adjacent
5758,160.82, Muneco_Pixar, Decoracion,-5.087,2.0441,1.5115,0.1548,-0.5931,0.2208,-5.0596,2.065,1.645,0.1548,-0.5931,0.2208,-5.0808,2.0489,1.542,-5.5493,1.7689,1.682,1,1,0,0.0,Adjacent
5758,160.84, Muneco_Pixar, Decoracion,-5.087,2.0441,1.5115,0.1548,-0.5931,0.2208,-5.0596,2.065,1.645,0.1548,-0.5931,0.2208,-5.0808,2.0489,1.542,-5.5493,1.7689,1.682,1,0,0,0.0,Adjacent
5759,160.86, Muneco_Pixar, Decoracion,-5.0892,2.0433,1.5106,0.1554,-0.5927,0.2227,-5.0619,2.0644,1.6441,0.1554,-0.5927,0.2227,-5.083,2.0481,1.541,-5.5465,1.7689,1.6802,1,0,0,0.0,Adjacent
5760,160.88, Muneco_Pixar, Decoracion,-5.0912,2.0425,1.5095,0.1562,-0.5928,0.2252,-5.0642,2.064,1.643,0.1562,-0.5928,0.2252,-5.0851,2.0474,1.5399,-5.5426,1.7689,1.6772,1,0,0,0.0,Adjacent
5761,160.9, Muneco_Pixar, Decoracion,-5.0935,2.0421,1.5083,0.1565,-0.5934,0.228,-5.067,2.064,1.6419,0.1565,-0.5934,0.228,-5.0875,2.0471,1.5388,-5.5404,1.7689,1.6741,1,0,0,0.0,Adjacent
5761,160.92, Muneco_Pixar, Decoracion,-5.0935,2.0421,1.5083,0.1565,-0.5934,0.228,-5.067,2.064,1.6419,0.1565,-0.5934,0.228,-5.0875,2.0471,1.5388,-5.5404,1.7689,1.6741,1,0,0,0.0,Adjacent
5762,160.94, Muneco_Pixar, Decoracion,-5.0957,2.0421,1.5071,0.1565,-0.5944,0.2294,-5.0697,2.0642,1.6408,0.1565,-0.5944,0.2294,-5.0898,2.0471,1.5376,-5.5409,1.7689,1.6712,1,0,0,0.0,Adjacent
5763,160.96, Muneco_Pixar, Decoracion,-5.0978,2.0421,1.506,0.1561,-0.5959,0.23,-5.0725,2.0642,1.6397,0.1561,-0.5959,0.23,-5.0921,2.0471,1.5365,-5.5432,1.7689,1.6681,1,0,0,0.0,Adjacent
5763,160.98, Muneco_Pixar, Decoracion,-5.0978,2.0421,1.506,0.1561,-0.5959,0.23,-5.0725,2.0642,1.6397,0.1561,-0.5959,0.23,-5.0921,2.0471,1.5365,-5.5432,1.7689,1.6681,1,0,1,0.1599999999999966,Adjacent
5764,161.0, Muneco_Pixar, Decoracion,-5.1001,2.0421,1.5048,0.1549,-0.5977,0.231,-5.0754,2.0645,1.6387,0.1549,-0.5977,0.231,-5.0945,2.0472,1.5354,-5.5468,1.7689,1.6653,0,0,0,0.0,Adjacent
5765,161.02, Muneco_Pixar, Decoracion,-5.1027,2.0424,1.5039,0.1528,-0.6001,0.2317,-5.079,2.0651,1.6378,0.1528,-0.6001,0.2317,-5.0973,2.0476,1.5344,-5.5529,1.7689,1.6624,0,0,0,0.0,Adjacent
