Frame,Timestamp,Product/AOI,Section/Shelf,EyeLeftPosition_x,EyeLeftPosition_y,EyeLeftPosition_z,EyeLeftRotation_x,EyeLeftRotation_y,EyeLeftRotation_z,EyeRightPosition_x,EyeRightPosition_y,EyeRightPosition_z,EyeRightRotation_x,EyeRightRotation_y,EyeRightRotation_z,HMD_x,HMD_y,HMD_z,RCHit_x,RCHit_y,RCHit_z,fixation,fixation_start,fixation_end,fixation_duration,Zone
6648,185.84, Top, ShelfDecoration1,-5.0199,2.0241,5.0505,0.0349,-0.9436,0.305,-5.1532,2.0046,5.0211,0.0349,-0.9436,0.305,-5.0503,2.0197,5.0438,-4.9746,1.852,4.8122,0,0,0,0.0,Adjacent
6649,185.86, Top, ShelfDecoration1,-5.0465,2.0178,5.0497,0.0283,-0.9463,0.3177,-5.1834,2.0058,5.0385,0.0283,-0.9463,0.3177,-5.0777,2.015,5.0471,-5.043,1.8377,4.8122,0,0,0,0.0,Adjacent
6650,185.88, Top, ShelfDecoration1,-5.0742,2.0109,5.0517,0.0238,-0.9411,0.3366,-5.2118,2.0067,5.0593,0.0238,-0.9411,0.3366,-5.1056,2.01,5.0534,-5.1128,1.8119,4.8122,0,0,0,0.0,Adjacent
6651,185.9, Top, ShelfDecoration1,-5.1043,2.005,5.055,0.0219,-0.9276,0.3584,-5.2391,2.0096,5.0836,0.0219,-0.9276,0.3584,-5.135,2.0061,5.0616,-5.1957,1.7749,4.8122,0,0,0,0.0,Adjacent
6651,185.92, Top, ShelfDecoration1,-5.1043,2.005,5.055,0.0219,-0.9276,0.3584,-5.2391,2.0096,5.0836,0.0219,-0.9276,0.3584,-5.135,2.0061,5.0616,-5.1957,1.7749,4.8122,0,0,0,0.0,Adjacent
6652,185.94, Top, ShelfDecoration1,-5.1342,2.0006,5.0599,0.021,-0.9091,0.3724,-5.2626,2.0143,5.1085,0.021,-0.9091,0.3724,-5.1635,2.0037,5.071,-5.2906,1.7327,4.8122,0,0,0,0.0,Adjacent
6653,185.96, Top, ShelfDecoration1,-5.1623,1.9964,5.068,0.0245,-0.8867,0.3824,-5.2816,2.0177,5.1339,0.0245,-0.8867,0.3824,-5.1895,2.0012,5.083,-5.3973,1.6751,4.8122,0,0,0,0.0,Adjacent
6654,185.98, Top, ShelfDecoration1,-5.1893,1.9937,5.077,0.0358,-0.8608,0.3872,-5.2971,2.0203,5.1587,0.0358,-0.8608,0.3872,-5.2139,1.9998,5.0956,-5.5282,1.5962,4.8122,0,0,0,0.0,Adjacent
6654,186.0, Top, ShelfDecoration1,-5.1893,1.9937,5.077,0.0358,-0.8608,0.3872,-5.2971,2.0203,5.1587,0.0358,-0.8608,0.3872,-5.2139,1.9998,5.0956,-5.5282,1.5962,4.8122,0,0,0,0.0,Adjacent
6726,187.98, Top, ShelfDecoration1,-5.2949,2.0098,5.154,0.1135,-0.8639,0.2571,-5.381,2.0124,5.2616,0.1135,-0.8639,0.2571,-5.3145,2.0104,5.1785,-5.7835,1.6295,4.8122,0,0,0,0.0,Near
6726,188.0, Top, ShelfDecoration1,-5.2949,2.0098,5.154,0.1135,-0.8639,0.2571,-5.381,2.0124,5.2616,0.1135,-0.8639,0.2571,-5.3145,2.0104,5.1785,-5.7835,1.6295,4.8122,0,0,0,0.0,Near
6727,188.02, Top, ShelfDecoration1,-5.2827,2.0169,5.1534,0.1009,-0.8831,0.246,-5.3766,2.0186,5.2545,0.1009,-0.8831,0.246,-5.3042,2.0173,5.1765,-5.7018,1.6955,4.8122,0,0,0,0.0,Near
6728,188.04, Top, ShelfDecoration1,-5.2702,2.0247,5.1536,0.0913,-0.9025,0.2312,-5.3717,2.0244,5.2469,0.0913,-0.9025,0.2312,-5.2933,2.0246,5.1749,-5.626,1.7542,4.8122,0,0,0,0.0,Near
6728,188.06, Top, ShelfDecoration1,-5.2702,2.0247,5.1536,0.0913,-0.9025,0.2312,-5.3717,2.0244,5.2469,0.0913,-0.9025,0.2312,-5.2933,2.0246,5.1749,-5.626,1.7542,4.8122,0,0,0,0.0,Near
6729,188.08, Top, ShelfDecoration1,-5.2578,2.0322,5.1547,0.0807,-0.9225,0.2131,-5.3671,2.03,5.2388,0.0807,-0.9225,0.2131,-5.2828,2.0317,5.1739,-5.5562,1.8073,4.8122,0,0,0,0.0,Near
6730,188.1, Top, ShelfDecoration1,-5.2462,2.0384,5.1583,0.0689,-0.9399,0.1966,-5.3626,2.0352,5.2322,0.0689,-0.9399,0.1966,-5.2727,2.0377,5.1751,-5.498,1.8474,4.8122,0,0,0,0.0,Near
6731,188.12, Top, ShelfDecoration1,-5.2348,2.0439,5.1637,0.0604,-0.9542,0.1823,-5.3572,2.0395,5.2271,0.0604,-0.9542,0.1823,-5.2627,2.0429,5.1782,-5.4462,1.877,4.8122,0,0,0,0.0,Near
6731,188.14, Top, ShelfDecoration1,-5.2348,2.0439,5.1637,0.0604,-0.9542,0.1823,-5.3572,2.0395,5.2271,0.0604,-0.9542,0.1823,-5.2627,2.0429,5.1782,-5.4462,1.877,4.8122,0,0,0,0.0,Near
6732,188.16, Top, ShelfDecoration1,-5.2247,2.049,5.171,0.052,-0.9663,0.1683,-5.3522,2.0438,5.2234,0.052,-0.9663,0.1683,-5.2538,2.0478,5.1829,-5.4004,1.9014,4.8122,0,0,0,0.0,Near
6733,188.18, Top, ShelfDecoration1,-5.2173,2.053,5.1797,0.0419,-0.9748,0.1568,-5.3482,2.0483,5.2227,0.0419,-0.9748,0.1568,-5.2472,2.0519,5.1895,-5.3663,1.9189,4.8122,0,0,0,0.0,Near
6733,188.2, Top, ShelfDecoration1,-5.2173,2.053,5.1797,0.0419,-0.9748,0.1568,-5.3482,2.0483,5.2227,0.0419,-0.9748,0.1568,-5.2472,2.0519,5.1895,-5.3663,1.9189,4.8122,0,0,0,0.0,Near
6734,188.22, Top, ShelfDecoration1,-5.2103,2.0557,5.189,0.0331,-0.9817,0.1455,-5.344,2.0515,5.2223,0.0331,-0.9817,0.1455,-5.2408,2.0548,5.1966,-5.3328,1.9334,4.8122,0,0,0,0.0,Near
6735,188.24, Top, ShelfDecoration1,-5.2048,2.0583,5.1997,0.0251,-0.987,0.1363,-5.3406,2.0545,5.223,0.0251,-0.987,0.1363,-5.2358,2.0574,5.205,-5.2998,1.9444,4.8122,0,0,0,0.0,Near
6735,188.24, Bottom, ShelfDecoration2,-5.2048,2.0583,5.1997,0.0251,-0.987,0.1363,-5.3406,2.0545,5.223,0.0251,-0.987,0.1363,-5.2358,2.0574,5.205,-5.77,1.1144,1.9272,0,0,0,0.0,Near
6736,188.26, Top, ShelfDecoration1,-5.2007,2.0604,5.2103,0.0199,-0.9903,0.1285,-5.3379,2.0567,5.2242,0.0199,-0.9903,0.1285,-5.232,2.0596,5.2135,-5.2698,1.9527,4.8122,0,0,0,0.0,Near
6736,188.26, Bottom, ShelfDecoration2,-5.2007,2.0604,5.2103,0.0199,-0.9903,0.1285,-5.3379,2.0567,5.2242,0.0199,-0.9903,0.1285,-5.232,2.0596,5.2135,-5.5416,1.184,1.9272,0,0,0,0.0,Near
6736,188.28, Top, ShelfDecoration1,-5.2007,2.0604,5.2103,0.0199,-0.9903,0.1285,-5.3379,2.0567,5.2242,0.0199,-0.9903,0.1285,-5.232,2.0596,5.2135,-5.2698,1.9527,4.8122,0,0,0,0.0,Near
6736,188.28, Bottom, ShelfDecoration2,-5.2007,2.0604,5.2103,0.0199,-0.9903,0.1285,-5.3379,2.0567,5.2242,0.0199,-0.9903,0.1285,-5.232,2.0596,5.2135,-5.5416,1.184,1.9272,0,0,0,0.0,Near
6737,188.3, Top, ShelfDecoration1,-5.1975,2.0637,5.2207,0.0153,-0.9931,0.1155,-5.3353,2.0598,5.2238,0.0153,-0.9931,0.1155,-5.2289,2.0628,5.2214,-5.2355,1.9663,4.8122,0,0,0,0.0,Near
6738,188.32, Top, ShelfDecoration1,-5.1959,2.0666,5.2316,0.007,-0.9944,0.1002,-5.3335,2.0638,5.223,0.007,-0.9944,0.1002,-5.2273,2.0659,5.2296,-5.1994,1.9811,4.8122,0,0,0,0.0,Near
6738,188.34, Top, ShelfDecoration1,-5.1959,2.0666,5.2316,0.007,-0.9944,0.1002,-5.3335,2.0638,5.223,0.007,-0.9944,0.1002,-5.2273,2.0659,5.2296,-5.1994,1.9811,4.8122,0,0,0,0.0,Near
6739,188.36, Top, ShelfDecoration1,-5.197,2.068,5.2421,-0.0026,-0.9936,0.0909,-5.3337,2.0671,5.2238,-0.0026,-0.9936,0.0909,-5.2282,2.0678,5.2379,-5.1706,1.9887,4.8122,0,0,0,0.0,Near
6740,188.38, Top, ShelfDecoration1,-5.1986,2.0696,5.2527,-0.0097,-0.9911,0.0818,-5.3335,2.0699,5.224,-0.0097,-0.9911,0.0818,-5.2294,2.0697,5.2461,-5.1372,1.9958,4.8122,0,0,0,0.0,Near
6741,188.4, Top, ShelfDecoration1,-5.2026,2.0712,5.2626,-0.0169,-0.987,0.0717,-5.3348,2.073,5.2234,-0.0169,-0.987,0.0717,-5.2328,2.0716,5.2537,-5.103,2.0035,4.8122,0,0,0,0.0,Near
6741,188.42, Top, ShelfDecoration1,-5.2026,2.0712,5.2626,-0.0169,-0.987,0.0717,-5.3348,2.073,5.2234,-0.0169,-0.987,0.0717,-5.2328,2.0716,5.2537,-5.103,2.0035,4.8122,0,0,0,0.0,Near
6742,188.44, Top, ShelfDecoration1,-5.208,2.0729,5.2714,-0.0216,-0.9818,0.0623,-5.337,2.0757,5.2229,-0.0216,-0.9818,0.0623,-5.2374,2.0735,5.2604,-5.0701,2.0108,4.8122,0,0,0,0.0,Near
6743,188.46, Top, ShelfDecoration1,-5.2127,2.0753,5.2791,-0.0269,-0.9755,0.0528,-5.338,2.0794,5.2217,-0.0269,-0.9755,0.0528,-5.2412,2.0762,5.266,-5.0352,2.0188,4.8122,0,0,0,0.0,Near
6743,188.48, Top, ShelfDecoration1,-5.2127,2.0753,5.2791,-0.0269,-0.9755,0.0528,-5.338,2.0794,5.2217,-0.0269,-0.9755,0.0528,-5.2412,2.0762,5.266,-5.0352,2.0188,4.8122,0,0,0,0.0,Near
6744,188.5, Top, ShelfDecoration1,-5.2172,2.0778,5.2867,-0.027,-0.9675,0.0415,-5.338,2.0822,5.2202,-0.027,-0.9675,0.0415,-5.2448,2.0788,5.2715,-4.9938,2.0296,4.8122,0,0,0,0.0,Near
6745,188.52, Top, ShelfDecoration1,-5.2217,2.0804,5.293,-0.0259,-0.9599,0.0324,-5.3382,2.0848,5.2193,-0.0259,-0.9599,0.0324,-5.2482,2.0814,5.2762,-4.9566,2.0393,4.8122,0,0,0,0.0,Near
6745,188.54, Top, ShelfDecoration1,-5.2217,2.0804,5.293,-0.0259,-0.9599,0.0324,-5.3382,2.0848,5.2193,-0.0259,-0.9599,0.0324,-5.2482,2.0814,5.2762,-4.9566,2.0393,4.8122,0,0,0,0.0,Near
6746,188.56, Top, ShelfDecoration1,-5.2231,2.0835,5.2994,-0.0286,-0.9505,0.0188,-5.3344,2.0894,5.2183,-0.0286,-0.9505,0.0188,-5.2484,2.0848,5.2809,-4.9087,2.0539,4.8122,0,0,0,0.0,Near
6747,188.58, Top, ShelfDecoration1,-5.2251,2.0863,5.3052,-0.0345,-0.9395,0.0029,-5.3306,2.095,5.2168,-0.0345,-0.9395,0.0029,-5.2492,2.0883,5.285,-4.855,2.0705,4.8122,0,0,0,0.0,Near
6748,188.6, Top, ShelfDecoration1,-5.2266,2.0879,5.3099,-0.0355,-0.9319,-0.0066,-5.3283,2.0977,5.2172,-0.0355,-0.9319,-0.0066,-5.2498,2.0901,5.2887,-4.8161,2.0815,4.8122,0,0,0,0.0,Near
6749,188.62, Top, ShelfDecoration1,-5.2277,2.0889,5.3134,-0.0359,-0.9254,-0.0105,-5.3261,2.0992,5.2173,-0.0359,-0.9254,-0.0105,-5.2502,2.0913,5.2915,-4.7821,2.0861,4.8122,0,0,0,0.0,Near
6749,188.64, Top, ShelfDecoration1,-5.2277,2.0889,5.3134,-0.0359,-0.9254,-0.0105,-5.3261,2.0992,5.2173,-0.0359,-0.9254,-0.0105,-5.2502,2.0913,5.2915,-4.7821,2.0861,4.8122,0,0,0,0.0,Near
6750,188.66, Top, ShelfDecoration1,-5.2284,2.0899,5.3167,-0.0386,-0.919,-0.0179,-5.3236,2.1016,5.2176,-0.0386,-0.919,-0.0179,-5.2501,2.0926,5.2941,-4.7476,2.0945,4.8122,0,0,0,0.0,Near
6751,188.68, Top, ShelfDecoration1,-5.2289,2.0903,5.3194,-0.0404,-0.9119,-0.0228,-5.3204,2.103,5.2171,-0.0404,-0.9119,-0.0228,-5.2498,2.0932,5.296,-4.7083,2.0994,4.8122,0,0,0,0.0,Near
6751,188.7, Top, ShelfDecoration1,-5.2289,2.0903,5.3194,-0.0404,-0.9119,-0.0228,-5.3204,2.103,5.2171,-0.0404,-0.9119,-0.0228,-5.2498,2.0932,5.296,-4.7083,2.0994,4.8122,0,0,0,0.0,Near
6752,188.72, Top, ShelfDecoration1,-5.2298,2.0904,5.3203,-0.0412,-0.9051,-0.0293,-5.3181,2.1041,5.2152,-0.0412,-0.9051,-0.0293,-5.2499,2.0935,5.2963,-4.6715,2.1073,4.8122,0,0,0,0.0,Near
6753,188.74, Top, ShelfDecoration1,-5.2314,2.0902,5.3218,-0.0452,-0.8963,-0.0351,-5.3154,2.1056,5.2136,-0.0452,-0.8963,-0.0351,-5.2505,2.0937,5.2971,-4.6221,2.1121,4.8122,0,0,0,0.0,Near
6754,188.76, Top, ShelfDecoration1,-5.232,2.0909,5.3234,-0.0434,-0.886,-0.0354,-5.3109,2.106,5.2113,-0.0434,-0.886,-0.0354,-5.25,2.0944,5.2978,-4.5569,2.1137,4.8122,0,0,0,0.0,Near
6754,188.78, Top, ShelfDecoration1,-5.232,2.0909,5.3234,-0.0434,-0.886,-0.0354,-5.3109,2.106,5.2113,-0.0434,-0.886,-0.0354,-5.25,2.0944,5.2978,-4.5569,2.1137,4.8122,0,0,0,0.0,Near
6755,188.8, Top, ShelfDecoration1,-5.2336,2.0927,5.3227,-0.0383,-0.8772,-0.0374,-5.3083,2.1069,5.2077,-0.0383,-0.8772,-0.0374,-5.2507,2.0959,5.2965,-4.5,2.1219,4.8122,0,0,0,0.0,Near
6756,188.82, Top, ShelfDecoration1,-5.2353,2.0936,5.3217,-0.0403,-0.8707,-0.0443,-5.3071,2.1093,5.205,-0.0403,-0.8707,-0.0443,-5.2517,2.0972,5.2951,-4.4586,2.1323,4.8122,0,0,0,0.0,Near
6757,188.84, Top, ShelfDecoration1,-5.2369,2.0935,5.3217,-0.038,-0.866,-0.0397,-5.3062,2.108,5.2034,-0.038,-0.866,-0.0397,-5.2527,2.0968,5.2947,-4.4237,2.1265,4.8122,0,0,0,0.0,Near
6757,188.86, Top, ShelfDecoration1,-5.2369,2.0935,5.3217,-0.038,-0.866,-0.0397,-5.3062,2.108,5.2034,-0.038,-0.866,-0.0397,-5.2527,2.0968,5.2947,-4.4237,2.1265,4.8122,0,0,0,0.0,Near
6758,188.88, Top, ShelfDecoration1,-5.2373,2.0945,5.3187,-0.0399,-0.8634,-0.0387,-5.3054,2.1093,5.1997,-0.0399,-0.8634,-0.0387,-5.2528,2.0979,5.2916,-4.41,2.1239,4.8122,0,0,0,0.0,Near
6758,188.9, Top, ShelfDecoration1,-5.2373,2.0945,5.3187,-0.0399,-0.8634,-0.0387,-5.3054,2.1093,5.1997,-0.0399,-0.8634,-0.0387,-5.2528,2.0979,5.2916,-4.41,2.1239,4.8122,0,0,0,0.0,Near
6759,188.92, Top, ShelfDecoration1,-5.2378,2.0961,5.3172,-0.0446,-0.8572,-0.0487,-5.3032,2.1135,5.1971,-0.0446,-0.8572,-0.0487,-5.2527,2.1,5.2898,-4.3652,2.1383,4.8122,0,0,0,0.0,Near
6760,188.94, Top, ShelfDecoration1,-5.2383,2.0964,5.3166,-0.0427,-0.8502,-0.0545,-5.3006,2.1143,5.1949,-0.0427,-0.8502,-0.0545,-5.2525,2.1005,5.2888,-4.3066,2.1516,4.8122,0,0,0,0.0,Near
6761,188.96, Top, ShelfDecoration1,-5.2383,2.0958,5.3143,-0.0342,-0.8477,-0.0466,-5.2992,2.1106,5.1914,-0.0342,-0.8477,-0.0466,-5.2522,2.0992,5.2863,-4.2849,2.1456,4.8122,0,0,0,0.0,Near
6762,188.98, Top, ShelfDecoration1,-5.2381,2.0953,5.3114,-0.0373,-0.8438,-0.0435,-5.2971,2.1104,5.1876,-0.0373,-0.8438,-0.0435,-5.2516,2.0987,5.2832,-4.2543,2.1359,4.8122,0,0,0,0.0,Near
6762,189.0, Top, ShelfDecoration1,-5.2381,2.0953,5.3114,-0.0373,-0.8438,-0.0435,-5.2971,2.1104,5.1876,-0.0373,-0.8438,-0.0435,-5.2516,2.0987,5.2832,-4.2543,2.1359,4.8122,0,0,0,0.0,Near
6763,189.02, Top, ShelfDecoration1,-5.2369,2.0953,5.3116,-0.0408,-0.8366,-0.0452,-5.2926,2.1115,5.1865,-0.0408,-0.8366,-0.0452,-5.2496,2.099,5.283,-4.1815,2.1355,4.8122,0,0,0,0.0,Near
6764,189.04, Top, ShelfDecoration1,-5.2358,2.095,5.311,-0.0412,-0.8269,-0.0466,-5.2871,2.1115,5.1841,-0.0412,-0.8269,-0.0466,-5.2475,2.0987,5.2821,-4.0719,2.138,4.8122,0,0,0,0.0,Near
6764,189.06, Top, ShelfDecoration1,-5.2358,2.095,5.311,-0.0412,-0.8269,-0.0466,-5.2871,2.1115,5.1841,-0.0412,-0.8269,-0.0466,-5.2475,2.0987,5.2821,-4.0719,2.138,4.8122,0,0,0,0.0,Near
6765,189.08, Top, ShelfDecoration1,-5.2343,2.0944,5.3103,-0.0389,-0.8195,-0.0417,-5.2822,2.1097,5.1818,-0.0389,-0.8195,-0.0417,-5.2453,2.0979,5.281,-3.9754,2.1304,4.8122,0,0,0,0.0,Near
6771,189.24, Top, ShelfDecoration1,-5.2254,2.0872,5.2928,-0.0367,-0.8199,0.0164,-5.273,2.0929,5.1635,-0.0367,-0.8199,0.0164,-5.2363,2.0885,5.2633,-4.0212,1.999,4.8122,0,0,0,0.0,Near
6771,189.26, Top, ShelfDecoration1,-5.2254,2.0872,5.2928,-0.0367,-0.8199,0.0164,-5.273,2.0929,5.1635,-0.0367,-0.8199,0.0164,-5.2363,2.0885,5.2633,-4.0212,1.999,4.8122,0,0,0,0.0,Near
6772,189.28, Top, ShelfDecoration1,-5.2232,2.0864,5.285,-0.0365,-0.8357,0.0341,-5.2782,2.0896,5.1586,-0.0365,-0.8357,0.0341,-5.2357,2.0871,5.2562,-4.2229,1.9794,4.8122,0,0,0,0.0,Near
6773,189.3, Top, ShelfDecoration1,-5.2219,2.0875,5.2765,-0.0237,-0.8592,0.0671,-5.2889,2.0838,5.156,-0.0237,-0.8592,0.0671,-5.2372,2.0867,5.249,-4.4436,1.9592,4.8122,0,0,0,0.0,Near
6774,189.32, Top, ShelfDecoration1,-5.2209,2.0897,5.266,-0.007,-0.8858,0.0895,-5.3016,2.0802,5.1546,-0.007,-0.8858,0.0895,-5.2393,2.0875,5.2406,-4.6337,1.9635,4.8122,0,0,0,0.0,Near
6774,189.34, Top, ShelfDecoration1,-5.2209,2.0897,5.266,-0.007,-0.8858,0.0895,-5.3016,2.0802,5.1546,-0.007,-0.8858,0.0895,-5.2393,2.0875,5.2406,-4.6337,1.9635,4.8122,0,0,0,0.0,Near
6775,189.36, Top, ShelfDecoration1,-5.2192,2.0909,5.2567,-0.0026,-0.9067,0.091,-5.3103,2.0812,5.1536,-0.0026,-0.9067,0.091,-5.24,2.0886,5.2332,-4.7522,1.9794,4.8122,0,0,0,0.0,Near
6776,189.38, Top, ShelfDecoration1,-5.2189,2.0904,5.2479,-0.0023,-0.9222,0.0936,-5.318,2.0813,5.1524,-0.0023,-0.9222,0.0936,-5.2415,2.0883,5.2261,-4.8332,1.9854,4.8122,0,0,0,0.0,Near
6777,189.4, Top, ShelfDecoration1,-5.2189,2.0896,5.2371,-0.003,-0.9388,0.1012,-5.3269,2.0812,5.1517,-0.003,-0.9388,0.1012,-5.2435,2.0877,5.2176,-4.9153,1.9857,4.8122,0,0,0,0.0,Near
6777,189.42, Top, ShelfDecoration1,-5.2189,2.0896,5.2371,-0.003,-0.9388,0.1012,-5.3269,2.0812,5.1517,-0.003,-0.9388,0.1012,-5.2435,2.0877,5.2176,-4.9153,1.9857,4.8122,0,0,0,0.0,Near
6778,189.44, Top, ShelfDecoration1,-5.2195,2.0896,5.2259,-0.0073,-0.9554,0.1058,-5.3364,2.0835,5.153,-0.0073,-0.9554,0.1058,-5.2461,2.0882,5.2093,-4.9936,1.989,4.8122,0,0,0,0.0,Near
6779,189.46, Top, ShelfDecoration1,-5.221,2.0874,5.2141,-0.0097,-0.97,0.1113,-5.346,2.0834,5.156,-0.0097,-0.97,0.1113,-5.2495,2.0865,5.2008,-5.0659,1.9896,4.8122,0,0,0,0.0,Near
6780,189.48, Top, ShelfDecoration1,-5.2229,2.0871,5.2033,-0.0194,-0.9809,0.1144,-5.3539,2.0874,5.1605,-0.0194,-0.9809,0.1144,-5.2528,2.0871,5.1936,-5.1283,1.9922,4.8122,0,0,0,0.0,Near
6780,189.5, Top, ShelfDecoration1,-5.2229,2.0871,5.2033,-0.0194,-0.9809,0.1144,-5.3539,2.0874,5.1605,-0.0194,-0.9809,0.1144,-5.2528,2.0871,5.1936,-5.1283,1.9922,4.8122,0,0,0,0.0,Near
6781,189.52, Top, ShelfDecoration1,-5.2254,2.086,5.1923,-0.0264,-0.9879,0.1165,-5.3605,2.09,5.1646,-0.0264,-0.9879,0.1165,-5.2562,2.0869,5.1859,-5.1823,1.9946,4.8122,0,0,0,0.0,Near
6782,189.54, Top, ShelfDecoration1,-5.2288,2.0837,5.1816,-0.029,-0.9914,0.1221,-5.3661,2.0904,5.1704,-0.029,-0.9914,0.1221,-5.2601,2.0853,5.1791,-5.2347,1.9926,4.8122,0,0,0,0.0,Near
6782,189.56, Top, ShelfDecoration1,-5.2288,2.0837,5.1816,-0.029,-0.9914,0.1221,-5.3661,2.0904,5.1704,-0.029,-0.9914,0.1221,-5.2601,2.0853,5.1791,-5.2347,1.9926,4.8122,0,0,0,0.0,Near
6783,189.58, Top, ShelfDecoration1,-5.2325,2.0815,5.1715,-0.0292,-0.9907,0.1306,-5.37,2.0903,5.1766,-0.0292,-0.9907,0.1306,-5.2638,2.0835,5.1726,-5.2834,1.9873,4.8122,0,0,0,0.0,Near
6783,189.58, Bottom, ShelfDecoration2,-5.2325,2.0815,5.1715,-0.0292,-0.9907,0.1306,-5.37,2.0903,5.1766,-0.0292,-0.9907,0.1306,-5.2638,2.0835,5.1726,-5.4401,1.2175,1.9272,0,0,0,0.0,Near
6784,189.6, Top, ShelfDecoration1,-5.2364,2.0795,5.1617,-0.0282,-0.9865,0.1387,-5.3722,2.0903,5.1829,-0.0282,-0.9865,0.1387,-5.2673,2.082,5.1665,-5.3306,1.9815,4.8122,0,0,0,0.0,Near
6785,189.62, Top, ShelfDecoration1,-5.2392,2.0776,5.1528,-0.0287,-0.9796,0.1435,-5.3716,2.0908,5.1889,-0.0287,-0.9796,0.1435,-5.2694,2.0806,5.161,-5.3748,1.9771,4.8122,0,0,0,0.0,Near
6785,189.64, Top, ShelfDecoration1,-5.2392,2.0776,5.1528,-0.0287,-0.9796,0.1435,-5.3716,2.0908,5.1889,-0.0287,-0.9796,0.1435,-5.2694,2.0806,5.161,-5.3748,1.9771,4.8122,0,0,0,0.0,Near
6786,189.66, Top, ShelfDecoration1,-5.2401,2.0752,5.1449,-0.0241,-0.9718,0.1482,-5.3687,2.0891,5.1927,-0.0241,-0.9718,0.1482,-5.2694,2.0784,5.1558,-5.4087,1.9706,4.8122,0,0,0,0.0,Near
6787,189.68, Top, ShelfDecoration1,-5.24,2.0727,5.1391,-0.0153,-0.9634,0.1561,-5.3649,2.0861,5.1962,-0.0153,-0.9634,0.1561,-5.2685,2.0757,5.1521,-5.4364,1.959,4.8122,0,0,0,0.0,Near
6787,189.7, Top, ShelfDecoration1,-5.24,2.0727,5.1391,-0.0153,-0.9634,0.1561,-5.3649,2.0861,5.1962,-0.0153,-0.9634,0.1561,-5.2685,2.0757,5.1521,-5.4364,1.959,4.8122,0,0,0,0.0,Near
6788,189.72, Top, ShelfDecoration1,-5.2395,2.0695,5.1335,-0.0052,-0.9519,0.1639,-5.3589,2.0825,5.2012,-0.0052,-0.9519,0.1639,-5.2667,2.0724,5.149,-5.4716,1.9442,4.8122,0,0,0,0.0,Near
6789,189.74, Top, ShelfDecoration1,-5.2378,2.0667,5.1286,-0.0012,-0.9404,0.1699,-5.3517,2.0808,5.205,-0.0012,-0.9404,0.1699,-5.2637,2.0699,5.146,-5.5046,1.9314,4.8122,0,0,0,0.0,Near
6790,189.76, Top, ShelfDecoration1,-5.2353,2.0654,5.1241,0.0033,-0.9277,0.1769,-5.3434,2.0806,5.2084,0.0033,-0.9277,0.1769,-5.26,2.0688,5.1433,-5.5395,1.9172,4.8122,0,0,0,0.0,Near
6790,189.78, Top, ShelfDecoration1,-5.2353,2.0654,5.1241,0.0033,-0.9277,0.1769,-5.3434,2.0806,5.2084,0.0033,-0.9277,0.1769,-5.26,2.0688,5.1433,-5.5395,1.9172,4.8122,0,0,0,0.0,Near
6791,189.8, Top, ShelfDecoration1,-5.2328,2.0661,5.1194,0.0101,-0.9126,0.1819,-5.3337,2.0819,5.212,0.0101,-0.9126,0.1819,-5.2558,2.0697,5.1405,-5.5832,1.9024,4.8122,0,0,0,0.0,Near
6792,189.82, Top, ShelfDecoration1,-5.2304,2.0672,5.115,0.0204,-0.8975,0.1788,-5.3234,2.082,5.2157,0.0204,-0.8975,0.1788,-5.2516,2.0706,5.138,-5.6326,1.8909,4.8122,0,0,0,0.0,Adjacent
6793,189.84, Top, ShelfDecoration1,-5.226,2.0678,5.11,0.0256,-0.8849,0.1734,-5.3124,2.0822,5.2165,0.0256,-0.8849,0.1734,-5.2457,2.0711,5.1343,-5.6742,1.8843,4.8122,0,0,0,0.0,Adjacent
6793,189.86, Top, ShelfDecoration1,-5.226,2.0678,5.11,0.0256,-0.8849,0.1734,-5.3124,2.0822,5.2165,0.0256,-0.8849,0.1734,-5.2457,2.0711,5.1343,-5.6742,1.8843,4.8122,0,0,0,0.0,Adjacent
6794,189.88, Top, ShelfDecoration1,-5.2212,2.0682,5.1043,0.0308,-0.8737,0.1708,-5.3019,2.0822,5.2153,0.0308,-0.8737,0.1708,-5.2396,2.0714,5.1296,-5.71,1.8754,4.8122,0,0,0,0.0,Adjacent
6794,189.9, Top, ShelfDecoration1,-5.2212,2.0682,5.1043,0.0308,-0.8737,0.1708,-5.3019,2.0822,5.2153,0.0308,-0.8737,0.1708,-5.2396,2.0714,5.1296,-5.71,1.8754,4.8122,0,0,0,0.0,Adjacent
6795,189.92, Top, ShelfDecoration1,-5.216,2.0696,5.098,0.0327,-0.8641,0.167,-5.2917,2.0836,5.2124,0.0327,-0.8641,0.167,-5.2333,2.0728,5.1241,-5.7415,1.8717,4.8122,0,0,0,0.0,Adjacent
6796,189.94, Top, ShelfDecoration1,-5.2106,2.0712,5.091,0.0355,-0.8562,0.158,-5.2818,2.0842,5.2084,0.0355,-0.8562,0.158,-5.2268,2.0742,5.1177,-5.7671,1.8752,4.8122,0,0,0,0.0,Adjacent
6797,189.96, Top, ShelfDecoration1,-5.2051,2.0716,5.0845,0.0385,-0.8488,0.1498,-5.272,2.0835,5.2044,0.0385,-0.8488,0.1498,-5.2203,2.0743,5.1118,-5.7922,1.8764,4.8122,0,0,0,0.0,Adjacent
